Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
ww2 gravity knife,34,34,170,11,0.00,https://nobliecustomknives.com/pantographic-knife-a-comprehensive-guide/,0,0,0.00,0.05,0,"[53,28,100,100,34,28,34,43,53,43,81,43]",2026-03-19,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
high carry knife sheath,34,34,50,,0.00,https://nobliecustomknives.com/knife-sheaths/,0,0,0.00,0,9480000,"[100,11]",2026-01-26,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
are switchblades legal in maine,34,34,90,24,0.00,https://nobliecustomknives.com/us-knife-laws/maine-knife-laws/,0,0,0.00,0,2480,"[100,18,18,18,100,100,100,100,81,100,63,63]",2026-02-16,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
customizable knives,34,34,260,45,0.00,https://nobliecustomknives.com/,0,0,0.00,0,68200000,"[29,19,19,15,100,54,15,15,54,29,15,23]",2026-03-06,"Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
is carbon steel safe for health,34,34,50,18,0.51,https://nobliecustomknives.com/is-carbon-steel-safe/,0,0,0.00,0.22,45500000,"[45,45,36,63,45,63,45,18,18,63,18,81]",2026-03-04,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
new york legal knife length,34,34,110,25,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,5010000,"[66,42,52,19,42,66,66,42,80,52,66,80]",2026-02-13,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
illinois knife carry laws,34,34,90,9,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,124,"[52,41,64,29,41,41,41,41,52,52,52,82]",2026-03-17,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
blood gutter,34,34,90,24,0.00,https://nobliecustomknives.com/knife-fuller/,0,0,0.00,0,12900000,"[100,100,18,100,63,45,63,100,81,63,81,100]",2026-03-16,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
dirk vs dagger,34,34,390,21,0.00,https://nobliecustomknives.com/types-of-daggers/,0,0,0.00,0,114,"[81,66,100,81,81,66,81,81,100,81,66,66]",2026-03-27,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
best hunting knofe,34,34,40,16,0.00,https://nobliecustomknives.com/best-hunting-knife-brands-a-comprehensive-guide/,0,0,0.00,0,51500000,"[15,5,4,2,2,2,2,4,6,5,6,9]",2026-02-28,"Image pack, Sitelinks, Video, People also ask, Popular products, Related searches",commercial,Organic
are butterfly knives illegal in texas,34,34,720,10,0.00,https://nobliecustomknives.com/are-butterfly-knives-illegal/,0,0,0.00,0,127,"[67,67,45,55,55,45,67,55,67,45,36,67]",2026-02-03,"Sitelinks, Video, People also ask, Related searches",informational,Organic
serrated knife uses,34,34,390,4,0.06,https://nobliecustomknives.com/what-is-a-serrated-knife/,0,0,0.00,0.11,4310000,"[36,36,36,24,24,16,16,30,30,67,36,30]",2026-03-11,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
aztec wepons,34,34,40,38,0.65,https://nobliecustomknives.com/macuahuitl-the-complete-guide-to-the-aztec-obsidian-sword/,0,0,0.00,0,4250000,"[0,1,5,1,5,7,3,4,2,3,10,7]",2026-02-13,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
engraved hunting knife,34,34,110,1,0.00,https://nobliecustomknives.com/products/engraved-hunting-knife/,0,0,0.00,0,0,"[21,21,21,21,34,28,21,28,34,34,53,65]",2026-03-06,"Sitelinks, Video, Popular products, Related searches, Discussions and forums",commercial,Organic
best folding karambit,34,34,70,3,0.00,https://nobliecustomknives.com/best-karambit-knife/,0,0,0.00,0,1530000,"[8,6,5,6,5,6,6,6,5,3,5,3]",2026-02-07,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",commercial,Organic
knife laws,34,34,260,43,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0.01,67200000,"[44,36,15,36,15,36,36,36,44,29,36,29]",2026-02-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are gravity knives legal in pa,34,34,90,4,0.00,https://nobliecustomknives.com/us-knife-laws/pennsylvania-knife-laws/,0,0,0.00,0,369000,"[22,22,4,18,29,14,14,10,22,14,14,14]",2026-02-01,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
s35vn vs 154cm,34,34,40,3,0.00,https://nobliecustomknives.com/knife-steel-chart/,0,0,0.00,0.33,390000,"[64,64,11,11,11,11,11,11,11,11,11,17]",2026-02-24,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
glock knife 78 vs 81,34,34,70,4,0.00,https://nobliecustomknives.com/cs/glock-knife-features-history-and-uses/,0,0,0.00,0,422000,"[15,11,11,5,11,15,11,8,18,18,15,15]",2026-02-02,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
edc paracord,34,34,70,12,0.85,https://nobliecustomknives.com/100-paracord-keychain-and-knife-lanyard-ideas/,0,0,0.00,0.99,1780000,"[8,8,1,8,1,8,1,10,1,1,5,1]",2026-03-23,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, AI overview","commercial, informational",Organic
dagger weapon,34,34,320,16,0.00,https://nobliecustomknives.com/types-of-daggers/,0,0,0.00,0.06,40800000,"[35,18,35,54,66,66,66,81,66,66,100,81]",2026-03-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
boar tusk for sale,34,34,260,3,0.14,https://nobliecustomknives.com/products/custom-boar-knife/,0,0,0.00,0.48,0,"[100,54,66,29,35,43,66,54,54,54,43,43]",2026-03-13,"Image pack, Sitelinks, Video, Image, Popular products, Related searches",transactional,Organic
are butterfly knives legal in the us,34,34,90,2,0.00,https://nobliecustomknives.com/are-butterfly-knives-illegal/,0,0,0.00,0,1850000,"[63,63,63,81,100,81,81,100,63,81,100,81]",2026-02-07,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
are switchblades legal in iowa,34,34,140,16,0.00,https://nobliecustomknives.com/us-knife-laws/iowa-knife-laws/,0,0,0.00,0,88,"[66,52,80,66,66,66,66,100,66,66,66,66]",2026-03-17,"Sitelinks, Video, Related searches, AI overview",informational,Organic
best affordable pocket knife,34,34,720,14,0.00,https://nobliecustomknives.com/the-best-budget-pocket-knives/,0,0,0.00,0,17300000,"[1,1,100,1,0,1,1,1,1,1,2,2]",2026-03-13,"Sitelinks, Video, Image, Related searches, Short videos, Discussions and forums, AI overview",commercial,Organic
viking sax,34,34,140,15,0.54,https://nobliecustomknives.com/the-seax-knife-through-the-ages-saxon-vs-viking/,0,0,0.00,0.83,1760000,"[10,10,6,13,10,24,6,3,10,8,6,5]",2026-03-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","commercial, informational",Organic
custom pocket knofe,34,34,30,30,1.07,https://nobliecustomknives.com/,0,0,0.00,1,227,"[42,14,14,0,57,42,0,28,42,42,71,71]",2026-03-22,"Image pack, Video, Image, Related searches",informational,Organic
boots with knives,34,34,170,5,0.00,https://nobliecustomknives.com/what-is-a-boot-knife/,0,0,0.00,0,0,"[0,1,1,0,1,0,0,0,100,0,0,0]",2026-03-04,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",informational,Organic
swissarmyknife,34,34,70,44,0.41,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,0,0,0.00,1,0,"[1,1,1,1,1,1,3,3,2,3,3,3]",2026-03-07,"Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
kukri,34,21,14800,26,0.00,https://nobliecustomknives.com/kukri-knife-history-uses-for-kukri-knife/,4,0.02,0.00,0,3630000,"[24,24,36,29,29,29,29,24,36,24,29,36]",2026-03-29,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches, Things to know, AI overview",informational,Organic
duster cast flea,34,34,40,33,0.00,https://nobliecustomknives.com/authenticate-the-1918-trench-knife/,0,0,0.00,0,64,"[0,0,0,0,33,100,52,9,9,0,9,0]",2026-03-25,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
different types of pocket knife,34,34,140,24,0.57,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,0,0,0.00,0.6,20100000,"[43,29,35,22,4,4,35,18,22,43,66,4]",2026-02-25,"Image pack, Sitelinks, Video, Image, Related searches, Short videos, AI overview",informational,Organic
legal knife length in florida,34,34,70,15,0.00,https://nobliecustomknives.com/us-knife-laws/florida-knife-laws/,0,0,0.00,0,3440000,"[52,41,52,41,41,41,41,23,29,41,41,41]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
best places to buy knives,34,34,30,63,1.19,https://nobliecustomknives.com/best-place-to-buy-custom-knives/,0,0,0.00,0.12,0,"[50,0,0,14,28,21,21,21,14,21,14,21]",2026-03-19,"Local pack, Sitelinks, Video, Image, Related searches, Discussions and forums",commercial,Organic
leather sheaths,34,34,320,11,0.31,https://nobliecustomknives.com/knife-sheaths/,0,0,0.00,0.96,0,"[36,44,29,23,23,36,66,23,36,44,54,66]",2026-03-14,"Local pack, Image pack, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
kukri knife cs2 blue steel,34,34,210,7,0.00,https://nobliecustomknives.com/best-cs2-kukri-knife-skins-and-patterns/,0,0,0.00,0,81600,"[100,0,0,0,0,0,0,0,0]",2026-02-17,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",commercial,Organic
krambit knife,34,34,320,23,0.00,https://nobliecustomknives.com/ultimate-guide-to-karambits-self-defense-tactical-use-everyday-carry/,0,0,0.00,0,5740000,"[20,7,3,5,4,7,16,4,13,5,34,5]",2026-02-17,"Video, Image, People also ask, Related searches, Things to know, AI overview",informational,Organic
are double sided knives illegal,34,34,50,14,0.00,https://nobliecustomknives.com/are-switchblades-illegal/,0,0,0.00,0.33,587000,"[9,9,9,9,9,9,9,9,9,52,80,66]",2026-03-12,"Sitelinks, Video, Related searches, AI overview",informational,Organic
types of pocket knives,34,34,1300,14,0.00,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,0,0,0.00,0,0,"[7,36,7,5,5,8,7,24,5,5,7,44]",2026-03-17,"Image pack, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
legal knife length texas,34,34,210,14,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,4560000,"[100,65,81,81,81,65,43,53,65,65,53,53]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
how to make wood knife,34,34,70,0,0.00,https://nobliecustomknives.com/how-to-make-a-simple-knife/,0,0,0.00,0.01,0,"[29,29,41,29,41,29,41,41,41,41,41,41]",2026-03-06,"Image pack, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
damaskus kniv,34,34,40,22,1.03,https://nobliecustomknives.com/what-are-damascus-knives/,0,0,0.00,1,259000,"[0,26,26,15,15,19,19,26,26,19,3,3]",2026-03-05,"Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
legal knife size in california,34,34,110,14,0.00,https://nobliecustomknives.com/us-knife-laws/california-knife-laws/,0,0,0.00,0,137,"[35,17,23,23,28,28,35,43,23,35,28,28]",2026-03-28,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
knife blade parts,34,34,170,15,0.24,https://nobliecustomknives.com/parts-of-a-knife/,0,0,0.00,0.01,42800000,"[80,100,80,53,53,53,53,65,53,53,53,26]",2026-03-28,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Organic
what is the rockwell hardness scale,34,37,140,17,0.44,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,0,0,0.00,0.14,1470000,"[52,80,80,80,52,52,52,52,100,66,66,80]",2026-03-29,"Image pack, Video, Related searches, AI overview",informational,Organic
titanium damascus axe,34,34,70,23,0.45,https://nobliecustomknives.com/timascus-unusual-creation/,0,0,0.00,0.66,119000,"[0,0,0,0,23,64,100,11,64,64,64,11]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
a honing steel should be used,34,34,40,23,0.00,https://nobliecustomknives.com/how-to-use-a-honing-steel/,0,0,0.00,0.33,135,"[14,14,14,14,14,14,14,14,78,78,14,14]",2026-03-25,"Video, Video Carousel, Related searches, AI overview",informational,Organic
swiss knives brands,34,34,50,15,0.65,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,0,0,0.00,0.99,4920000,"[0,63,45,63,63,81,63,9,63,36,100,36]",2026-03-21,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
how to remove rust from damascus steel,34,34,50,4,0.13,https://nobliecustomknives.com/how-to-get-the-rust-off-knives/,0,0,0.00,0.19,395000,"[33,23,33,23,23,33,42,33,23,9,9,33]",2026-03-14,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
gravity knife ww2,34,34,110,19,0.00,https://nobliecustomknives.com/pantographic-knife-a-comprehensive-guide/,0,0,0.00,0.05,209,"[80,33,33,80,42,42,33,66,52,66,42,33]",2026-03-19,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Short videos","commercial, informational",Organic
custom knife holsters,34,34,40,3,0.28,https://nobliecustomknives.com/knife-sheaths/,0,0,0.00,0.84,2160000,"[36,63,18,36,27,27,27,63,63,27,18,18]",2026-02-01,"Video, Video Carousel, Related searches",informational,Organic
type of japanese knife,34,34,170,13,0.39,https://nobliecustomknives.com/types-of-japanese-knives/,0,0,0.00,1,0,"[0,14,0,0,0,100,1,1,3,4,72,4]",2026-03-14,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Short videos","commercial, informational",Organic
texas knife laws length,34,34,140,18,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,2940000,"[35,28,12,53,53,66,17,28,53,43,12,10]",2026-03-24,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
s30v vs s110v,34,34,50,4,0.00,https://nobliecustomknives.com/cpm-s30v-steel/,0,0,0.00,0.33,197000,"[63,63,63,63,45,81,63,63,45,18,18,18]",2026-02-19,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
cpm magnacut steel for sale,34,34,90,0,0.00,https://nobliecustomknives.com/cpm-magnacut-steel-guide/,0,0,0.00,1,704000,"[2,2,2,2,2,2,2,100,2,2,2,2]",2026-03-20,"Video, Image, Ads bottom, Related searches",transactional,Organic
texas legal knife length,34,34,210,17,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,3650000,"[53,66,43,53,100,53,53,17,28,53,43,23]",2026-02-27,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
legal knife blade length in ohio,34,34,110,14,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,413000,"[66,52,33,19,66,66,66,52,33,52,33,33]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
wedgek angle guides,34,34,40,20,0.62,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.83,7990,"[100,64,11,11,11,11,11,11,11,11,11,11]",2026-02-27,"Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
scottish dirk for sale,34,34,110,1,0.00,https://nobliecustomknives.com/product-categories/dirk-knives/,0,0,0.00,0,684000,"[64,64,64,82,64,52,52,64,82,82,52,64]",2026-02-14,"Video, Related searches",transactional,Organic
damasteel knives,34,34,260,2,0.00,https://nobliecustomknives.com/products/pocket-knife-timascus-damasteel-herman-knives/,0,0,0.00,0,385000,"[3,2,2,2,3,3,3,4,4,5,7,100]",2026-03-15,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
best material for knife,34,34,170,,1.03,https://nobliecustomknives.com/knife-steel-chart/,0,0,0.00,0.82,168000000,"[36,19,23,19,29,19,23,29,12,19,29,19]",2026-02-01,"Image pack, Sitelinks, Video, People also ask, Popular products, Related searches, AI overview",commercial,Organic
s45vn vs s35vn,34,34,70,1,0.00,https://nobliecustomknives.com/knife-steel-chart/,0,0,0.00,0.33,109,"[53,15,21,15,21,6,21,28,21,28,34,43]",2026-03-26,"Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
are automatic knives legal in north carolina,34,34,50,6,0.00,https://nobliecustomknives.com/us-knife-laws/north-carolina-knife-laws/,0,0,0.00,0.33,668000,"[21,35,14,14,64,14,14,50,35,14,50,100]",2026-03-18,"Sitelinks, Video, Related searches, AI overview",informational,Organic
parts of a blade,34,34,140,12,0.00,https://nobliecustomknives.com/parts-of-a-knife/,0,0,0.00,0,552000000,"[66,66,52,66,52,100,52,66,66,66,66,66]",2026-02-06,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
custom pocketknife,34,34,70,41,0.00,https://nobliecustomknives.com/products/personalized-pocket-knife/,0,0,0.00,0,8690000,"[100,45,27,45,63,45,45,81,81,45,63,45]",2026-02-15,"Video, Popular products, Related searches","commercial, informational",Organic
